item_id,order_id,food_item,amount_paid
6402,3448,Pork Belly Bao,9.25
6403,1893,Black Sugar Bubble Tea,5.25
6404,2103,Pork Belly Bao,9.25
6405,3144,Passionfruit Green Tea,3.75
6406,240,Gam Ja Tang,11.25
6407,921,Braised Beef Noodles,10.25
6408,59,Braised Beef Noodles,10.25
6409,3544,Passionfruit Green Tea,3.75
6410,1767,Gam Ja Tang,11.25
6411,4588,Passionfruit Green Tea,3.75
6412,1496,Gam Ja Tang,11.25
6413,1821,Gam Ja Tang,11.25
6414,1418,Gam Ja Tang,11.25
6415,337,Cha Siu Bao,9.25
6416,907,Pork Belly Bao,9.25
6417,4504,Passionfruit Green Tea,3.75
6418,3394,Gam Ja Tang,11.25
6419,1649,Passionfruit Green Tea,3.75
6420,378,Cha Siu Bao,9.25
6421,386,Cha Siu Bao,9.25
6422,866,Gam Ja Tang,11.25
6423,192,Pork Belly Bao,9.25
6424,4378,Braised Beef Noodles,10.25
6425,3196,Braised Beef Noodles,10.25
6426,153,Cha Siu Bao,9.25
6427,4197,Black Sugar Bubble Tea,5.25
6428,4441,Gam Ja Tang,11.25
6429,4537,Black Sugar Bubble Tea,5.25
6430,3002,Pork Belly Bao,9.25
6431,3659,Braised Beef Noodles,10.25
6432,2586,Cha Siu Bao,9.25
6433,4834,Pork Belly Bao,9.25
6434,727,Gam Ja Tang,11.25
6435,872,Pork Belly Bao,9.25
6436,4057,Pork Belly Bao,9.25
6437,2250,Gam Ja Tang,11.25
6438,1256,Passionfruit Green Tea,3.75
6439,144,Pork Belly Bao,9.25
6440,1244,Braised Beef Noodles,10.25
6441,4072,Gam Ja Tang,11.25
6442,3360,Matcha Cheese Cake,6.75
6443,2191,Braised Beef Noodles,10.25
6444,2656,Gam Ja Tang,11.25
6445,2360,Black Sugar Bubble Tea,5.25
6446,559,Gam Ja Tang,11.25
6447,936,Braised Beef Noodles,10.25
6448,3878,Gam Ja Tang,11.25
6449,680,Gam Ja Tang,11.25
6450,4038,Passionfruit Green Tea,3.75
6451,2092,Pork Belly Bao,9.25
6452,794,Gam Ja Tang,11.25
6453,488,Braised Beef Noodles,10.25
6454,4422,Matcha Cheese Cake,6.75
6455,2475,Braised Beef Noodles,10.25
6456,2770,Gam Ja Tang,11.25
6457,3100,Passionfruit Green Tea,3.75
6458,1969,Gam Ja Tang,11.25
6459,1017,Gam Ja Tang,11.25
6460,4393,Braised Beef Noodles,10.25
6461,3227,Matcha Cheese Cake,6.75
6462,2732,Pork Belly Bao,9.25
6463,4598,Black Sugar Bubble Tea,5.25
6464,2752,Pork Belly Bao,9.25
6465,2449,Pork Belly Bao,9.25
6466,2974,Passionfruit Green Tea,3.75
6467,2119,Passionfruit Green Tea,3.75
6468,947,Gam Ja Tang,11.25
6469,423,Passionfruit Green Tea,3.75
6470,1889,Pork Belly Bao,9.25
6471,2848,Pork Belly Bao,9.25
6472,3507,Gam Ja Tang,11.25
6473,2162,Pork Belly Bao,9.25
6474,4895,Gam Ja Tang,11.25
6475,497,Braised Beef Noodles,10.25
6476,3492,Pork Belly Bao,9.25
6477,991,Passionfruit Green Tea,3.75
6478,2229,Matcha Cheese Cake,6.75
6479,1297,Cha Siu Bao,9.25
6480,1704,Braised Beef Noodles,10.25
6481,3909,Pork Belly Bao,9.25
6482,2760,Passionfruit Green Tea,3.75
6483,1799,Passionfruit Green Tea,3.75
6484,3970,Gam Ja Tang,11.25
6485,3831,Passionfruit Green Tea,3.75
6486,1710,Red Bean & Taro Slush,8.75
6487,2933,Pork Belly Bao,9.25
6488,4081,Black Sugar Bubble Tea,5.25
6489,3555,Gam Ja Tang,11.25
6490,4422,Gam Ja Tang,11.25
6491,522,Braised Beef Noodles,10.25
6492,2936,Pork Belly Bao,9.25
6493,1410,Pork Belly Bao,9.25
6494,4645,Black Sugar Bubble Tea,5.25
6495,1529,Gam Ja Tang,11.25
6496,3397,Gam Ja Tang,11.25
6497,2391,Braised Beef Noodles,10.25
6498,3787,Passionfruit Green Tea,3.75
6499,4574,Gam Ja Tang,11.25
6500,4192,Gam Ja Tang,11.25
6501,2651,Gam Ja Tang,11.25
6502,4533,Matcha Cheese Cake,6.75
6503,4664,Gam Ja Tang,11.25
6504,2489,Black Sugar Bubble Tea,5.25
6505,267,Cha Siu Bao,9.25
6506,4685,Passionfruit Green Tea,3.75
6507,859,Pork Belly Bao,9.25
6508,3955,Cha Siu Bao,9.25
6509,2517,Cha Siu Bao,9.25
6510,829,Pork Belly Bao,9.25
6511,3513,Passionfruit Green Tea,3.75
6512,106,Cha Siu Bao,9.25
6513,465,Passionfruit Green Tea,3.75
6514,3743,Passionfruit Green Tea,3.75
6515,444,Gam Ja Tang,11.25
6516,1129,Braised Beef Noodles,10.25
6517,4,Braised Beef Noodles,10.25
6518,4673,Braised Beef Noodles,10.25
6519,4873,Braised Beef Noodles,10.25
6520,840,Passionfruit Green Tea,3.75
6521,1983,Gam Ja Tang,11.25
6522,4260,Braised Beef Noodles,10.25
6523,4027,Pork Belly Bao,9.25
6524,4384,Passionfruit Green Tea,3.75
6525,3285,Matcha Cheese Cake,6.75
6526,2725,Pork Belly Bao,9.25
6527,3050,Gam Ja Tang,11.25
6528,1191,Gam Ja Tang,11.25
6529,764,Pork Belly Bao,9.25
6530,4769,Passionfruit Green Tea,3.75
6531,500,Gam Ja Tang,11.25
6532,3317,Cha Siu Bao,9.25
6533,2261,Gam Ja Tang,11.25
6534,3976,Matcha Cheese Cake,6.75
6535,1380,Gam Ja Tang,11.25
6536,4894,Pork Belly Bao,9.25
6537,3347,Gam Ja Tang,11.25
6538,4419,Passionfruit Green Tea,3.75
6539,574,Pork Belly Bao,9.25
6540,789,Cha Siu Bao,9.25
6541,4843,Cha Siu Bao,9.25
6542,1784,Black Sugar Bubble Tea,5.25
6543,1328,Passionfruit Green Tea,3.75
6544,4482,Matcha Cheese Cake,6.75
6545,2816,Gam Ja Tang,11.25
6546,2220,Cha Siu Bao,9.25
6547,1481,Pork Belly Bao,9.25
6548,1399,Braised Beef Noodles,10.25
6549,4280,Passionfruit Green Tea,3.75
6550,1949,Gam Ja Tang,11.25
6551,4128,Pork Belly Bao,9.25
6552,172,Cha Siu Bao,9.25
6553,2438,Cha Siu Bao,9.25
6554,2089,Cha Siu Bao,9.25
6555,4446,Pork Belly Bao,9.25
6556,0,Pork Belly Bao,9.25
6557,3400,Cha Siu Bao,9.25
6558,2285,Passionfruit Green Tea,3.75
6559,4819,Pork Belly Bao,9.25
6560,3121,Cha Siu Bao,9.25
6561,3267,Passionfruit Green Tea,3.75
6562,3477,Pork Belly Bao,9.25
6563,1499,Cha Siu Bao,9.25
6564,118,Passionfruit Green Tea,3.75
6565,4222,Passionfruit Green Tea,3.75
6566,1460,Passionfruit Green Tea,3.75
6567,2812,Pork Belly Bao,9.25
6568,1777,Passionfruit Green Tea,3.75
6569,553,Braised Beef Noodles,10.25
6570,768,Braised Beef Noodles,10.25
6571,2316,Braised Beef Noodles,10.25
6572,3186,Gam Ja Tang,11.25
6573,3838,Black Sugar Bubble Tea,5.25
6574,4636,Cha Siu Bao,9.25
6575,1920,Gam Ja Tang,11.25
6576,995,Pork Belly Bao,9.25
6577,80,Pork Belly Bao,9.25
6578,3301,Cha Siu Bao,9.25
6579,1394,Cha Siu Bao,9.25
6580,3202,Braised Beef Noodles,10.25
6581,4668,Pork Belly Bao,9.25
6582,3143,Gam Ja Tang,11.25
6583,4680,Gam Ja Tang,11.25
6584,3465,Gam Ja Tang,11.25
6585,2057,Braised Beef Noodles,10.25
6586,4862,Cha Siu Bao,9.25
6587,4706,Gam Ja Tang,11.25
6588,1832,Pork Belly Bao,9.25
6589,3731,Cha Siu Bao,9.25
6590,2550,Passionfruit Green Tea,3.75
6591,3793,Cha Siu Bao,9.25
6592,1927,Gam Ja Tang,11.25
6593,4765,Passionfruit Green Tea,3.75
6594,1302,Cha Siu Bao,9.25
6595,75,Braised Beef Noodles,10.25
6596,555,Pork Belly Bao,9.25
6597,868,Herbal Grass Jelly Drink,8.75
6598,2950,Passionfruit Green Tea,3.75
6599,3871,Gam Ja Tang,11.25
6600,4516,Black Sugar Bubble Tea,5.25
6601,515,Passionfruit Green Tea,3.75
6602,4021,Black Sugar Bubble Tea,5.25
6603,585,Cha Siu Bao,9.25
6604,2923,Cha Siu Bao,9.25
6605,1534,Pork Belly Bao,9.25
6606,4128,Pork Belly Bao,9.25
6607,4517,Pork Belly Bao,9.25
6608,1727,Braised Beef Noodles,10.25
6609,163,Cha Siu Bao,9.25
6610,951,Pork Belly Bao,9.25
6611,1221,Matcha Cheese Cake,6.75
6612,249,Gam Ja Tang,11.25
6613,1574,Braised Beef Noodles,10.25
6614,260,Passionfruit Green Tea,3.75
6615,3692,Gam Ja Tang,11.25
6616,776,Gam Ja Tang,11.25
6617,2819,Gam Ja Tang,11.25
6618,887,Cha Siu Bao,9.25
6619,875,Pork Belly Bao,9.25
6620,1494,Pork Belly Bao,9.25
6621,4519,Pork Belly Bao,9.25
6622,1681,Braised Beef Noodles,10.25
6623,2360,Passionfruit Green Tea,3.75
6624,2311,Cha Siu Bao,9.25
6625,4336,Gam Ja Tang,11.25
6626,4927,Pork Belly Bao,9.25
6627,1567,Cha Siu Bao,9.25
6628,1029,Pork Belly Bao,9.25
6629,1626,Cha Siu Bao,9.25
6630,398,Pork Belly Bao,9.25
6631,2233,Gam Ja Tang,11.25
6632,2317,Braised Beef Noodles,10.25
6633,2159,Braised Beef Noodles,10.25
6634,4756,Pork Belly Bao,9.25
6635,2223,Pork Belly Bao,9.25
6636,2474,Braised Beef Noodles,10.25
6637,856,Braised Beef Noodles,10.25
6638,3337,Cha Siu Bao,9.25
6639,1287,Passionfruit Green Tea,3.75
6640,2992,Cha Siu Bao,9.25
6641,4028,Gam Ja Tang,11.25
6642,2211,Pork Belly Bao,9.25
6643,1237,Gam Ja Tang,11.25
6644,4857,Braised Beef Noodles,10.25
6645,777,Pork Belly Bao,9.25
6646,2046,Black Sugar Bubble Tea,5.25
6647,1417,Gam Ja Tang,11.25
6648,3060,Braised Beef Noodles,10.25
6649,1552,Braised Beef Noodles,10.25
6650,637,Cha Siu Bao,9.25
6651,912,Passionfruit Green Tea,3.75
6652,2906,Matcha Cheese Cake,6.75
6653,615,Cha Siu Bao,9.25
6654,2424,Gam Ja Tang,11.25
6655,1817,Cha Siu Bao,9.25
6656,4163,Gam Ja Tang,11.25
6657,1892,Pork Belly Bao,9.25
6658,1808,Pork Belly Bao,9.25
6659,2139,Gam Ja Tang,11.25
6660,4644,Pork Belly Bao,9.25
6661,1244,Cha Siu Bao,9.25
6662,4360,Pork Belly Bao,9.25
6663,3961,Cha Siu Bao,9.25
6664,3497,Pork Belly Bao,9.25
6665,3250,Cha Siu Bao,9.25
6666,2631,Gam Ja Tang,11.25
6667,4473,Gam Ja Tang,11.25
6668,4782,Gam Ja Tang,11.25
6669,3226,Braised Beef Noodles,10.25
6670,2498,Cha Siu Bao,9.25
6671,2181,Cha Siu Bao,9.25
6672,4590,Pork Belly Bao,9.25
6673,4892,Gam Ja Tang,11.25
6674,4216,Pork Belly Bao,9.25
6675,4155,Cha Siu Bao,9.25
6676,2561,Pork Belly Bao,9.25
6677,2056,Black Sugar Bubble Tea,5.25
6678,2746,Passionfruit Green Tea,3.75
6679,3001,Cha Siu Bao,9.25
6680,4418,Pork Belly Bao,9.25
6681,4585,Pork Belly Bao,9.25
6682,3575,Braised Beef Noodles,10.25
6683,4316,Passionfruit Green Tea,3.75
6684,2115,Black Sugar Bubble Tea,5.25
6685,4768,Gam Ja Tang,11.25
6686,1935,Gam Ja Tang,11.25
6687,1579,Gam Ja Tang,11.25
6688,4531,Gam Ja Tang,11.25
6689,3320,Braised Beef Noodles,10.25
6690,1217,Braised Beef Noodles,10.25
6691,4407,Pork Belly Bao,9.25
6692,901,Pork Belly Bao,9.25
6693,541,Pork Belly Bao,9.25
6694,1212,Gam Ja Tang,11.25
6695,1059,Passionfruit Green Tea,3.75
6696,1729,Pork Belly Bao,9.25
6697,2565,Passionfruit Green Tea,3.75
6698,2200,Cha Siu Bao,9.25
6699,4515,Cha Siu Bao,9.25
6700,591,Black Sugar Bubble Tea,5.25
6701,3813,Black Sugar Bubble Tea,5.25
6702,4938,Cha Siu Bao,9.25
6703,1507,Passionfruit Green Tea,3.75
6704,3529,Passionfruit Green Tea,3.75
6705,3536,Passionfruit Green Tea,3.75
6706,2373,Braised Beef Noodles,10.25
6707,3244,Braised Beef Noodles,10.25
6708,487,Passionfruit Green Tea,3.75
6709,1301,Pork Belly Bao,9.25
6710,3169,Braised Beef Noodles,10.25
6711,4433,Cha Siu Bao,9.25
6712,928,Black Sugar Bubble Tea,5.25
6713,4726,Passionfruit Green Tea,3.75
6714,4073,Pork Belly Bao,9.25
6715,4064,Cha Siu Bao,9.25
6716,356,Black Sugar Bubble Tea,5.25
6717,3073,Cha Siu Bao,9.25
6718,3307,Pork Belly Bao,9.25
6719,760,Black Sugar Bubble Tea,5.25
6720,4723,Pork Belly Bao,9.25
6721,2843,Gam Ja Tang,11.25
6722,4969,Gam Ja Tang,11.25
6723,474,Braised Beef Noodles,10.25
6724,604,Braised Beef Noodles,10.25
6725,4661,Braised Beef Noodles,10.25
6726,2226,Passionfruit Green Tea,3.75
6727,4877,Braised Beef Noodles,10.25
6728,3861,Passionfruit Green Tea,3.75
6729,4110,Pork Belly Bao,9.25
6730,2542,Braised Beef Noodles,10.25
6731,4319,Braised Beef Noodles,10.25
6732,3467,Gam Ja Tang,11.25
6733,4668,Pork Belly Bao,9.25
6734,109,Braised Beef Noodles,10.25
6735,339,Cha Siu Bao,9.25
6736,1508,Cha Siu Bao,9.25
6737,4355,Braised Beef Noodles,10.25
6738,4289,Braised Beef Noodles,10.25
6739,4800,Pork Belly Bao,9.25
6740,2271,Braised Beef Noodles,10.25
6741,4176,Gam Ja Tang,11.25
6742,4028,Passionfruit Green Tea,3.75
6743,3192,Passionfruit Green Tea,3.75
6744,4702,Passionfruit Green Tea,3.75
6745,2630,Cha Siu Bao,9.25
6746,2628,Pork Belly Bao,9.25
6747,1109,Braised Beef Noodles,10.25
6748,470,Braised Beef Noodles,10.25
6749,2301,Cha Siu Bao,9.25
6750,1568,Cha Siu Bao,9.25
6751,547,Gam Ja Tang,11.25
6752,3064,Passionfruit Green Tea,3.75
6753,4199,Braised Beef Noodles,10.25
6754,2934,Passionfruit Green Tea,3.75
6755,3197,Pork Belly Bao,9.25
6756,847,Cha Siu Bao,9.25
6757,2330,Matcha Cheese Cake,6.75
6758,2546,Matcha Cheese Cake,6.75
6759,4010,Cha Siu Bao,9.25
6760,4646,Gam Ja Tang,11.25
6761,1748,Matcha Cheese Cake,6.75
6762,689,Pork Belly Bao,9.25
6763,775,Pork Belly Bao,9.25
6764,126,Passionfruit Green Tea,3.75
6765,877,Matcha Cheese Cake,6.75
6766,4989,Passionfruit Green Tea,3.75
6767,4678,Passionfruit Green Tea,3.75
6768,3410,Matcha Cheese Cake,6.75
6769,4581,Passionfruit Green Tea,3.75
6770,3503,Cha Siu Bao,9.25
6771,2751,Black Sugar Bubble Tea,5.25
6772,3104,Pork Belly Bao,9.25
6773,1123,Passionfruit Green Tea,3.75
6774,848,Pork Belly Bao,9.25
6775,4283,Black Sugar Bubble Tea,5.25
6776,1387,Black Sugar Bubble Tea,5.25
6777,2076,Braised Beef Noodles,10.25
6778,3023,Pork Belly Bao,9.25
6779,4391,Braised Beef Noodles,10.25
6780,1879,Gam Ja Tang,11.25
6781,769,Gam Ja Tang,11.25
6782,1047,Gam Ja Tang,11.25
6783,1792,Cha Siu Bao,9.25
6784,0,Passionfruit Green Tea,3.75
6785,2089,Braised Beef Noodles,10.25
6786,3357,Pork Belly Bao,9.25
6787,4545,Braised Beef Noodles,10.25
6788,1208,Braised Beef Noodles,10.25
6789,1395,Braised Beef Noodles,10.25
6790,2012,Braised Beef Noodles,10.25
6791,4646,Pork Belly Bao,9.25
6792,810,Pork Belly Bao,9.25
6793,47,Braised Beef Noodles,10.25
6794,1638,Braised Beef Noodles,10.25
6795,4322,Pork Belly Bao,9.25
6796,2041,Gam Ja Tang,11.25
6797,3235,Cha Siu Bao,9.25
6798,1569,Braised Beef Noodles,10.25
6799,886,Braised Beef Noodles,10.25
6800,19,Pork Belly Bao,9.25
6801,2784,Pork Belly Bao,9.25
6802,348,Gam Ja Tang,11.25
6803,4471,Pork Belly Bao,9.25
6804,4721,Passionfruit Green Tea,3.75
6805,3368,Cha Siu Bao,9.25
6806,3977,Braised Beef Noodles,10.25
6807,800,Braised Beef Noodles,10.25
6808,2939,Cha Siu Bao,9.25
6809,797,Passionfruit Green Tea,3.75
6810,4326,Cha Siu Bao,9.25
6811,2769,Pork Belly Bao,9.25
6812,4164,Black Sugar Bubble Tea,5.25
6813,3691,Matcha Cheese Cake,6.75
6814,1692,Braised Beef Noodles,10.25
6815,3287,Pork Belly Bao,9.25
6816,3640,Braised Beef Noodles,10.25
6817,644,Pork Belly Bao,9.25
6818,4853,Gam Ja Tang,11.25
6819,4353,Cha Siu Bao,9.25
6820,1625,Pork Belly Bao,9.25
6821,1532,Cha Siu Bao,9.25
6822,2334,Pork Belly Bao,9.25
6823,2610,Braised Beef Noodles,10.25
6824,4475,Passionfruit Green Tea,3.75
6825,251,Pork Belly Bao,9.25
6826,1466,Braised Beef Noodles,10.25
6827,1670,Gam Ja Tang,11.25
6828,3210,Braised Beef Noodles,10.25
6829,1784,Gam Ja Tang,11.25
6830,2791,Passionfruit Green Tea,3.75
6831,362,Pork Belly Bao,9.25
6832,268,Pork Belly Bao,9.25
6833,3559,Matcha Cheese Cake,6.75
6834,605,Gam Ja Tang,11.25
6835,2037,Pork Belly Bao,9.25
6836,4244,Braised Beef Noodles,10.25
6837,837,Gam Ja Tang,11.25
6838,2593,Cha Siu Bao,9.25
6839,4538,Braised Beef Noodles,10.25
6840,2857,Gam Ja Tang,11.25
6841,38,Braised Beef Noodles,10.25
6842,4397,Braised Beef Noodles,10.25
6843,620,Black Sugar Bubble Tea,5.25
6844,424,Cha Siu Bao,9.25
6845,3890,Cha Siu Bao,9.25
6846,4302,Matcha Cheese Cake,6.75
6847,796,Braised Beef Noodles,10.25
6848,1794,Cha Siu Bao,9.25
6849,716,Passionfruit Green Tea,3.75
6850,106,Cha Siu Bao,9.25
6851,4075,Pork Belly Bao,9.25
6852,1423,Braised Beef Noodles,10.25
6853,2507,Passionfruit Green Tea,3.75
6854,3431,Cha Siu Bao,9.25
6855,930,Gam Ja Tang,11.25
6856,2323,Braised Beef Noodles,10.25
6857,3581,Pork Belly Bao,9.25
6858,2371,Cha Siu Bao,9.25
6859,2567,Black Sugar Bubble Tea,5.25
6860,1110,Cha Siu Bao,9.25
6861,4456,Pork Belly Bao,9.25
6862,4368,Pork Belly Bao,9.25
6863,1264,Gam Ja Tang,11.25
6864,3531,Cha Siu Bao,9.25
6865,1698,Passionfruit Green Tea,3.75
6866,1973,Pork Belly Bao,9.25
6867,39,Gam Ja Tang,11.25
6868,4491,Cha Siu Bao,9.25
6869,4442,Cha Siu Bao,9.25
6870,1624,Passionfruit Green Tea,3.75
6871,2277,Passionfruit Green Tea,3.75
6872,4434,Cha Siu Bao,9.25
6873,1817,Passionfruit Green Tea,3.75
6874,523,Pork Belly Bao,9.25
6875,4214,Pork Belly Bao,9.25
6876,1307,Black Sugar Bubble Tea,5.25
6877,3000,Pork Belly Bao,9.25
6878,4204,Braised Beef Noodles,10.25
6879,1460,Passionfruit Green Tea,3.75
6880,248,Gam Ja Tang,11.25
6881,3133,Cha Siu Bao,9.25
6882,2175,Passionfruit Green Tea,3.75
6883,1087,Matcha Cheese Cake,6.75
6884,2117,Black Sugar Bubble Tea,5.25
6885,1433,Cha Siu Bao,9.25
6886,3736,Cha Siu Bao,9.25
6887,3030,Gam Ja Tang,11.25
6888,3528,Pork Belly Bao,9.25
6889,3992,Pork Belly Bao,9.25
6890,3058,Red Bean & Taro Slush,8.75
6891,4326,Gam Ja Tang,11.25
6892,2095,Braised Beef Noodles,10.25
6893,3918,Cha Siu Bao,9.25
6894,4406,Passionfruit Green Tea,3.75
6895,4620,Gam Ja Tang,11.25
6896,3038,Braised Beef Noodles,10.25
6897,1050,Pork Belly Bao,9.25
6898,3214,Passionfruit Green Tea,3.75
6899,79,Black Sugar Bubble Tea,5.25
6900,4849,Pork Belly Bao,9.25
6901,100,Braised Beef Noodles,10.25
6902,1263,Braised Beef Noodles,10.25
6903,1209,Braised Beef Noodles,10.25
6904,246,Gam Ja Tang,11.25
6905,2610,Cha Siu Bao,9.25
6906,4333,Gam Ja Tang,11.25
6907,432,Gam Ja Tang,11.25
6908,3647,Pork Belly Bao,9.25
6909,4755,Cha Siu Bao,9.25
6910,1636,Black Sugar Bubble Tea,5.25
6911,3080,Black Sugar Bubble Tea,5.25
6912,1888,Gam Ja Tang,11.25
6913,1524,Pork Belly Bao,9.25
6914,2906,Gam Ja Tang,11.25
6915,2459,Passionfruit Green Tea,3.75
6916,1294,Passionfruit Green Tea,3.75
6917,2071,Gam Ja Tang,11.25
6918,1982,Braised Beef Noodles,10.25
6919,4452,Gam Ja Tang,11.25
6920,2986,Pork Belly Bao,9.25
6921,1253,Pork Belly Bao,9.25
6922,1360,Pork Belly Bao,9.25
6923,3690,Braised Beef Noodles,10.25
6924,4684,Pork Belly Bao,9.25
6925,1740,Passionfruit Green Tea,3.75
6926,26,Passionfruit Green Tea,3.75
6927,328,Braised Beef Noodles,10.25
6928,1427,Matcha Cheese Cake,6.75
6929,2943,Braised Beef Noodles,10.25
6930,1233,Braised Beef Noodles,10.25
6931,3783,Gam Ja Tang,11.25
6932,932,Gam Ja Tang,11.25
6933,3371,Gam Ja Tang,11.25
6934,2780,Gam Ja Tang,11.25
6935,1051,Braised Beef Noodles,10.25
6936,254,Gam Ja Tang,11.25
6937,4694,Cha Siu Bao,9.25
6938,961,Passionfruit Green Tea,3.75
6939,138,Passionfruit Green Tea,3.75
6940,1778,Pork Belly Bao,9.25
6941,4954,Pork Belly Bao,9.25
6942,4720,Pork Belly Bao,9.25
6943,4467,Cha Siu Bao,9.25
6944,83,Black Sugar Bubble Tea,5.25
6945,4455,Passionfruit Green Tea,3.75
6946,4995,Braised Beef Noodles,10.25
6947,87,Pork Belly Bao,9.25
6948,2898,Gam Ja Tang,11.25
6949,4621,Cha Siu Bao,9.25
6950,3756,Passionfruit Green Tea,3.75
6951,361,Braised Beef Noodles,10.25
6952,522,Pork Belly Bao,9.25
6953,3467,Passionfruit Green Tea,3.75
6954,4486,Cha Siu Bao,9.25
6955,3965,Cha Siu Bao,9.25
6956,1904,Gam Ja Tang,11.25
6957,1987,Gam Ja Tang,11.25
6958,3477,Gam Ja Tang,11.25
6959,3106,Pork Belly Bao,9.25
6960,3276,Pork Belly Bao,9.25
6961,500,Gam Ja Tang,11.25
6962,1061,Braised Beef Noodles,10.25
6963,801,Passionfruit Green Tea,3.75
6964,4258,Gam Ja Tang,11.25
6965,2517,Matcha Cheese Cake,6.75
6966,1257,Braised Beef Noodles,10.25
6967,3697,Gam Ja Tang,11.25
6968,4062,Pork Belly Bao,9.25
6969,4214,Gam Ja Tang,11.25
6970,4615,Pork Belly Bao,9.25
6971,850,Braised Beef Noodles,10.25
6972,1377,Pork Belly Bao,9.25
6973,2198,Pork Belly Bao,9.25
6974,1016,Gam Ja Tang,11.25
6975,3702,Braised Beef Noodles,10.25
6976,2323,Braised Beef Noodles,10.25
6977,1743,Braised Beef Noodles,10.25
6978,1711,Braised Beef Noodles,10.25
6979,4909,Gam Ja Tang,11.25
6980,4175,Pork Belly Bao,9.25
6981,1150,Gam Ja Tang,11.25
6982,1673,Cha Siu Bao,9.25
6983,1050,Gam Ja Tang,11.25
6984,3309,Passionfruit Green Tea,3.75
6985,4596,Passionfruit Green Tea,3.75
6986,638,Gam Ja Tang,11.25
6987,2767,Braised Beef Noodles,10.25
6988,81,Pork Belly Bao,9.25
6989,3898,Gam Ja Tang,11.25
6990,2991,Passionfruit Green Tea,3.75
6991,3977,Pork Belly Bao,9.25
6992,1564,Braised Beef Noodles,10.25
6993,4202,Pork Belly Bao,9.25
6994,3039,Passionfruit Green Tea,3.75
6995,660,Pork Belly Bao,9.25
6996,1220,Braised Beef Noodles,10.25
6997,3689,Cha Siu Bao,9.25
6998,3339,Gam Ja Tang,11.25
6999,375,Black Sugar Bubble Tea,5.25
7000,579,Gam Ja Tang,11.25
7001,3104,Pork Belly Bao,9.25
7002,402,Passionfruit Green Tea,3.75
7003,447,Cha Siu Bao,9.25
7004,2360,Braised Beef Noodles,10.25
7005,1171,Gam Ja Tang,11.25
7006,2145,Braised Beef Noodles,10.25
7007,4332,Braised Beef Noodles,10.25
7008,1994,Gam Ja Tang,11.25
7009,1336,Passionfruit Green Tea,3.75
7010,2935,Passionfruit Green Tea,3.75
7011,2743,Cha Siu Bao,9.25
7012,3751,Cha Siu Bao,9.25
7013,581,Braised Beef Noodles,10.25
7014,3919,Gam Ja Tang,11.25
7015,2019,Cha Siu Bao,9.25
7016,1003,Braised Beef Noodles,10.25
7017,717,Red Bean & Taro Slush,8.75
7018,3540,Pork Belly Bao,9.25
7019,3435,Pork Belly Bao,9.25
7020,182,Passionfruit Green Tea,3.75
7021,4944,Passionfruit Green Tea,3.75
7022,2905,Black Sugar Bubble Tea,5.25
7023,884,Pork Belly Bao,9.25
7024,2088,Passionfruit Green Tea,3.75
7025,2293,Pork Belly Bao,9.25
7026,3500,Gam Ja Tang,11.25
7027,3717,Gam Ja Tang,11.25
7028,1649,Pork Belly Bao,9.25
7029,4096,Gam Ja Tang,11.25
7030,4051,Braised Beef Noodles,10.25
7031,4026,Braised Beef Noodles,10.25
7032,695,Cha Siu Bao,9.25
7033,829,Braised Beef Noodles,10.25
7034,560,Passionfruit Green Tea,3.75
7035,2418,Gam Ja Tang,11.25
7036,4950,Pork Belly Bao,9.25
7037,1650,Braised Beef Noodles,10.25
7038,3151,Matcha Cheese Cake,6.75
7039,4809,Gam Ja Tang,11.25
7040,4566,Pork Belly Bao,9.25
7041,1430,Matcha Cheese Cake,6.75
7042,4324,Cha Siu Bao,9.25
7043,2093,Gam Ja Tang,11.25
7044,3209,Cha Siu Bao,9.25
7045,4730,Cha Siu Bao,9.25
7046,3999,Braised Beef Noodles,10.25
7047,4098,Passionfruit Green Tea,3.75
7048,3790,Gam Ja Tang,11.25
7049,2184,Pork Belly Bao,9.25
7050,2812,Pork Belly Bao,9.25
7051,1357,Braised Beef Noodles,10.25
7052,3538,Cha Siu Bao,9.25
7053,4438,Braised Beef Noodles,10.25
7054,1048,Gam Ja Tang,11.25
7055,4571,Braised Beef Noodles,10.25
7056,215,Cha Siu Bao,9.25
7057,1921,Braised Beef Noodles,10.25
7058,3425,Pork Belly Bao,9.25
7059,1265,Cha Siu Bao,9.25
7060,295,Cha Siu Bao,9.25
7061,3273,Passionfruit Green Tea,3.75
7062,1420,Braised Beef Noodles,10.25
7063,2302,Braised Beef Noodles,10.25
7064,4204,Passionfruit Green Tea,3.75
7065,4535,Braised Beef Noodles,10.25
7066,2354,Gam Ja Tang,11.25
7067,4384,Gam Ja Tang,11.25
7068,1447,Gam Ja Tang,11.25
7069,2656,Cha Siu Bao,9.25
7070,1863,Gam Ja Tang,11.25
7071,4997,Passionfruit Green Tea,3.75
7072,3946,Cha Siu Bao,9.25
7073,1032,Matcha Cheese Cake,6.75
7074,3130,Braised Beef Noodles,10.25
7075,4857,Braised Beef Noodles,10.25
7076,4460,Pork Belly Bao,9.25
7077,1607,Cha Siu Bao,9.25
7078,2647,Cha Siu Bao,9.25
7079,2552,Cha Siu Bao,9.25
7080,4502,Passionfruit Green Tea,3.75
